M	I 
0.2;13
0.0;10
0.2;8
0.33;8
0.2;7
0.13;6
0.33;10
0.27;8
0.33;7
0.13;6
0.47;6
0.33;10
0.47;10
0.2;12
0.6;14
0.4;11
0.33;14
0.6;11
0.27;8
0.47;9
0.6;9
0.67;6
0.87;7
0.87;7
0.8;4
0.73;7
0.6;8
0.47;7
0.47;7
0.4;8
0.6;7
0.47;7
0.47;8
0.4;6
0.27;6
0.27;6
0.4;5
0.53;6
0.4;10
0.33;8
0.53;7
0.53;5
0.53;4
0.33;7
0.27;7
0.33;8
0.53;6
0.33;7
0.53;7
0.47;6
0.6;8
0.4;7
0.8;5
0.87;4
0.93;3
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
0.33;11
0.07;12
0.2;15
0.07;12
-0.4;15
-0.4;12
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
0.4;11
0.67;4
0.73;4
0.93;3
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
-0.27;9
-0.53;9
-0.53;9
-0.53;10
-0.8;6
-0.93;3
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-0.13;11
0.0;11
0.27;10
0.33;7
0.67;8
0.8;4
0.8;7
0.93;3
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
0.0;10
-0.2;8
-0.2;7
-0.47;7
-0.6;6
-0.6;5
-0.6;5
-0.53;3
-0.4;4
-0.53;3
-0.53;3
-0.53;3
-0.53;8
-0.73;5
-0.53;5
-0.47;6
-0.4;8
-0.33;4
-0.33;4
-0.07;4
0.0;6
0.07;5
0.07;5
0.0;6
-0.13;6
-0.2;5
-0.2;2
-0.4;7
-0.2;2
-0.2;2
-0.13;3
-0.27;3
-0.27;3
-0.33;4
-0.47;6
-0.47;5
-0.53;4
-0.47;3
-0.47;3
-0.47;3
-0.47;6
-0.6;4
-0.73;2
-0.73;2
-0.67;3
-0.6;4
-0.6;4
-0.47;7
-0.33;9
-0.33;7
-0.47;10
-0.33;10
-0.13;14
0.07;16
-0.2;10
-0.33;11
-0.27;11
-0.33;13
-0.33;9
-0.13;8
0.07;8
-0.27;10
-0.4;8
-0.4;8
-0.33;8
-0.13;10
-0.13;11
0.13;15
0.0;12
0.0;9
-0.27;10
-0.33;6
-0.13;3
-0.07;4
0.07;5
0.07;9
-0.13;3
0.07;6
0.07;6
0.27;5
0.2;9
0.27;10
0.07;9
-0.07;6
-0.13;9
0.2;6
0.07;6
0.13;7
0.07;6
0.27;5
0.13;10
0.4;8
0.33;7
0.33;7
0.27;6
0.27;7
0.33;9
0.4;11
0.33;12
0.33;10
0.53;9
0.33;11
0.47;13
0.13;10
0.13;15
-0.33;11
-0.2;11
0.0;15
-0.2;9
-0.27;10
-0.27;7
-0.4;7
-0.2;4
-0.47;4
-0.33;6
-0.6;5
-0.73;5
-0.8;2
-0.6;3
-0.6;3
-0.6;3
-0.67;4
-0.8;2
-0.8;5
-0.8;5
-0.93;3
-0.73;7
-0.73;6
-0.87;6
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
0.13;12
0.33;10
0.2;11
-0.07;14
-0.13;15
-0.33;13
-0.53;10
-0.27;11
-0.67;11
-0.87;6
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
0.47;11
0.73;6
0.8;7
0.93;3
0.8;4
0.67;5
0.87;4
0.93;3
0.8;5
0.93;2
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
0.07;16
-0.33;13
-0.73;7
-0.87;4
-0.67;5
-0.6;5
-0.6;7
-0.6;7
-0.53;7
-0.47;3
-0.4;4
-0.4;4
-0.4;4
-0.4;4
-0.53;6
-0.6;5
-0.73;4
-0.67;7
-0.6;6
-0.47;7
-0.33;8
-0.2;9
-0.13;10
-0.07;9
-0.13;12
-0.27;11
-0.13;7
-0.2;6
-0.4;4
-0.4;6
-0.67;4
-0.73;3
-0.73;5
-0.67;5
-0.8;4
-0.73;4
-0.87;4
-0.87;4
-0.93;3
-0.87;4
-0.87;4
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
0.07;14
-0.13;11
-0.2;12
-0.2;13
-0.4;13
-0.53;4
-0.33;5
-0.2;2
-0.2;2
-0.2;2
-0.13;3
-0.2;4
-0.13;5
-0.13;5
0.13;7
0.2;5
0.2;7
0.33;8
0.33;8
0.4;7
0.2;7
0.33;5
0.33;4
0.27;3
0.07;6
0.13;5
0.33;3
0.4;5
0.4;7
0.53;10
0.47;8
0.27;8
0.27;6
0.27;7
0.13;6
0.27;8
0.4;10
0.53;5
0.53;3
0.47;6
0.53;5
0.4;10
0.33;5
0.13;5
0.0;4
0.13;3
0.2;4
0.33;4
0.27;5
0.27;5
0.33;5
0.33;5
-0.07;7
0.07;14
0.47;9
0.53;9
0.67;7
0.67;7
0.73;9
0.8;5
0.93;3
0.87;4
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
-0.2;14
-0.2;12
-0.47;12
-0.4;7
-0.4;7
-0.4;7
-0.6;8
-0.4;9
-0.73;3
-0.73;3
-0.53;3
-0.67;7
-0.8;7
-0.73;7
-0.47;11
-0.07;6
-0.13;5
-0.13;3
-0.13;3
-0.13;3
-0.07;3
-0.2;4
-0.07;3
0.0;4
-0.27;3
-0.33;4
-0.27;3
-0.07;3
-0.13;3
-0.13;3
-0.07;4
-0.07;4
0.0;5
0.07;4
0.27;9
0.13;9
0.4;10
0.33;8
0.27;7
0.07;5
-0.07;6
-0.13;3
-0.13;3
-0.2;4
-0.13;3
-0.2;4
-0.27;3
-0.27;3
-0.27;3
-0.2;2
-0.2;2
-0.2;4
-0.2;2
-0.27;3
-0.33;5
-0.27;3
-0.2;2
-0.2;2
-0.2;2
-0.07;4
-0.13;5
-0.4;5
-0.33;4
-0.4;6
-0.47;7
-0.4;7
-0.27;7
-0.2;2
-0.33;4
-0.27;5
-0.4;8
-0.4;8
-0.6;4
-0.6;4
-0.67;4
-0.73;7
-0.8;4
-0.87;5
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
0.4;15
0.8;3
0.93;3
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
1.0;0
-0.33;15
-0.73;8
-0.73;8
-0.87;5
-0.87;5
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
-1.0;0
